,M_Call_Name,M_Call_Arg,Receiver_var,File_Name,MethodName,M_Call_Arg_len,MethodClass,Swap_arg_listing
2068,remove,"symmetric_difference_update_small ; <class 'str'>, rbset ; <class 'str'>",,D:\Testing\grantjenks\sorted_containers\tests\benchmark_sortedset.py,remove,2,, rbset ; <class 'str'> symmetric_difference_update_small ; <class 'str'>
2069,remove,"symmetric_difference_update_medium ; <class 'str'>, ",,D:\Testing\grantjenks\sorted_containers\tests\benchmark_sortedset.py,remove,2,,symmetric_difference_update_medium ; <class 'str'>
2070,remove,"symmetric_difference_update_medium ; <class 'str'>, rbset ; <class 'str'>",,D:\Testing\grantjenks\sorted_containers\tests\benchmark_sortedset.py,remove,2,, rbset ; <class 'str'> symmetric_difference_update_medium ; <class 'str'>
2071,remove,"symmetric_difference_update_large ; <class 'str'>, ",,D:\Testing\grantjenks\sorted_containers\tests\benchmark_sortedset.py,remove,2,,symmetric_difference_update_large ; <class 'str'>
2072,remove,"symmetric_difference_update_large ; <class 'str'>, rbset ; <class 'str'>",,D:\Testing\grantjenks\sorted_containers\tests\benchmark_sortedset.py,remove,2,, rbset ; <class 'str'> symmetric_difference_update_large ; <class 'str'>
2073,remove,"symmetric_difference_update_tiny ; <class 'str'>, ",,D:\Testing\grantjenks\sorted_containers\tests\benchmark_sortedset.py,remove,2,,symmetric_difference_update_tiny ; <class 'str'>
2074,remove,"symmetric_difference_update_tiny ; <class 'str'>, SkipListSet ; <class 'str'>",,D:\Testing\grantjenks\sorted_containers\tests\benchmark_sortedset.py,remove,2,, SkipListSet ; <class 'str'> symmetric_difference_update_tiny ; <class 'str'>
2075,remove,"symmetric_difference_update_small ; <class 'str'>, ",,D:\Testing\grantjenks\sorted_containers\tests\benchmark_sortedset.py,remove,2,,symmetric_difference_update_small ; <class 'str'>
2076,remove,"symmetric_difference_update_small ; <class 'str'>, SkipListSet ; <class 'str'>",,D:\Testing\grantjenks\sorted_containers\tests\benchmark_sortedset.py,remove,2,, SkipListSet ; <class 'str'> symmetric_difference_update_small ; <class 'str'>
2077,remove,"symmetric_difference_update_medium ; <class 'str'>, ",,D:\Testing\grantjenks\sorted_containers\tests\benchmark_sortedset.py,remove,2,,symmetric_difference_update_medium ; <class 'str'>
2078,remove,"symmetric_difference_update_medium ; <class 'str'>, SkipListSet ; <class 'str'>",,D:\Testing\grantjenks\sorted_containers\tests\benchmark_sortedset.py,remove,2,, SkipListSet ; <class 'str'> symmetric_difference_update_medium ; <class 'str'>
2079,remove,"symmetric_difference_update_large ; <class 'str'>, ",,D:\Testing\grantjenks\sorted_containers\tests\benchmark_sortedset.py,remove,2,,symmetric_difference_update_large ; <class 'str'>
2080,remove,"symmetric_difference_update_large ; <class 'str'>, SkipListSet ; <class 'str'>",,D:\Testing\grantjenks\sorted_containers\tests\benchmark_sortedset.py,remove,2,, SkipListSet ; <class 'str'> symmetric_difference_update_large ; <class 'str'>
2081,remove,"init ; <class 'str'>, ",,D:\Testing\grantjenks\sorted_containers\tests\benchmark_sortedset.py,remove,2,,init ; <class 'str'>
2082,remove,"init ; <class 'str'>, SkipListSet ; <class 'str'>",,D:\Testing\grantjenks\sorted_containers\tests\benchmark_sortedset.py,remove,2,, SkipListSet ; <class 'str'> init ; <class 'str'>
2083,limit,"init ; <class 'str'>, ",,D:\Testing\grantjenks\sorted_containers\tests\benchmark_sortedset.py,limit,2,,init ; <class 'str'>
2084,limit,"init ; <class 'str'>, blist.sortedset ; <class 'str'>, ",,D:\Testing\grantjenks\sorted_containers\tests\benchmark_sortedset.py,limit,3,, blist.sortedset ; <class 'str'> init ; <class 'str'>
2085,limit,"init ; <class 'str'>, blist.sortedset ; <class 'str'>, 100000 ; <class 'int'>",,D:\Testing\grantjenks\sorted_containers\tests\benchmark_sortedset.py,limit,3,, 100000 ; <class 'int'>  blist.sortedset ; <class 'str'> init ; <class 'str'>
2086,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\grantjenks\sorted_containers\tests\context.py,insert,2,sys,0 ; <class 'int'>
2090,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\grantjenks\wordsegment\docs\conf.py,insert,2,sys,0 ; <class 'int'>
2091,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\grantmcconnaughey\django-avatar\docs\conf.py,insert,2,sys,0 ; <class 'int'>
2093,get_version,"field_history ; <class 'str'>, __init__.py ; <class 'str'>",version,D:\Testing\grantmcconnaughey\django-field-history\setup.py,get_version,2,, __init__.py ; <class 'str'> field_history ; <class 'str'>
2095,getattr,"itertools ; <class 'str'>, izip ; <class 'str'>, zip ; <class 'str'>",izip,D:\Testing\graphite-project\whisper\whisper.py,getattr,3,, zip ; <class 'str'>  izip ; <class 'str'> itertools ; <class 'str'>
2096,getattr,"itertools ; <class 'str'>, ifilter ; <class 'str'>, filter ; <class 'str'>",ifilter,D:\Testing\graphite-project\whisper\whisper.py,getattr,3,, filter ; <class 'str'>  ifilter ; <class 'str'> itertools ; <class 'str'>
2110,Column,"Integer ; <class 'str'>, ",department_id,D:\Testing\graphql-python\graphene\examples\flask_sqlalchemy\models.py,Column,2,,"Integer ; <class 'str'>, "
2111,Column,"Integer ; <class 'str'>, ",role_id,D:\Testing\graphql-python\graphene\examples\flask_sqlalchemy\models.py,Column,2,,"Integer ; <class 'str'>, "
2118,getattr,"settings ; <class 'str'>, GRAPHENE_ORDER_BY_FIELD ; <class 'str'>, order_by ; <class 'str'>",ORDER_BY_FIELD,D:\Testing\graphql-python\graphene\graphene\contrib\django\filter\filterset.py,getattr,3,, order_by ; <class 'str'>  GRAPHENE_ORDER_BY_FIELD ; <class 'str'> settings ; <class 'str'>
2127,GraphQLObjectType,"DataType ; <class 'str'>, ",DataType,D:\Testing\graphql-python\graphql-core\tests\core_execution\test_nonnull.py,GraphQLObjectType,2,,DataType ; <class 'str'>
2129,GraphQLInterfaceType,"Named ; <class 'str'>, ",NamedType,D:\Testing\graphql-python\graphql-core\tests\core_execution\test_union_interface.py,GraphQLInterfaceType,2,,Named ; <class 'str'>
2132,GraphQLUnionType,"Pet ; <class 'str'>, List_value ; List",PetType,D:\Testing\graphql-python\graphql-core\tests\core_execution\test_union_interface.py,GraphQLUnionType,2,, List_value ; List Pet ; <class 'str'>
2135,Cat,"Garfield ; <class 'str'>, False ; <class 'bool'>",garfield,D:\Testing\graphql-python\graphql-core\tests\core_execution\test_union_interface.py,Cat,2,, False ; <class 'bool'> Garfield ; <class 'str'>
2136,Dog,"Odie ; <class 'str'>, True ; <class 'bool'>",odie,D:\Testing\graphql-python\graphql-core\tests\core_execution\test_union_interface.py,Dog,2,, True ; <class 'bool'> Odie ; <class 'str'>
2137,Person,"Liz ; <class 'str'>, List_value ; List, List_value ; List",liz,D:\Testing\graphql-python\graphql-core\tests\core_execution\test_union_interface.py,Person,3,, List_value ; List  List_value ; List Liz ; <class 'str'>
2138,Person,"John ; <class 'str'>, List_value ; List, List_value ; List",john,D:\Testing\graphql-python\graphql-core\tests\core_execution\test_union_interface.py,Person,3,, List_value ; List  List_value ; List John ; <class 'str'>
2139,namedtuple,"Human ; <class 'str'>, id name friends appearsIn homePlanet ; <class 'str'>",Human,D:\Testing\graphql-python\graphql-core\tests\core_starwars\starwars_fixtures.py,namedtuple,2,, id name friends appearsIn homePlanet ; <class 'str'> Human ; <class 'str'>
2145,namedtuple,"Droid ; <class 'str'>, id name friends appearsIn primaryFunction ; <class 'str'>",Droid,D:\Testing\graphql-python\graphql-core\tests\core_starwars\starwars_fixtures.py,namedtuple,2,, id name friends appearsIn primaryFunction ; <class 'str'> Droid ; <class 'str'>
2154,GraphQLInterfaceType,"SomeBox ; <class 'str'>, ",SomeBox,D:\Testing\graphql-python\graphql-core\tests\core_validation\test_overlapping_fields_can_be_merged.py,GraphQLInterfaceType,2,,SomeBox ; <class 'str'>
2155,GraphQLObjectType,"StringBox ; <class 'str'>, ",StringBox,D:\Testing\graphql-python\graphql-core\tests\core_validation\test_overlapping_fields_can_be_merged.py,GraphQLObjectType,2,,StringBox ; <class 'str'>
2156,GraphQLObjectType,"IntBox ; <class 'str'>, ",IntBox,D:\Testing\graphql-python\graphql-core\tests\core_validation\test_overlapping_fields_can_be_merged.py,GraphQLObjectType,2,,IntBox ; <class 'str'>
2157,GraphQLInterfaceType,"NonNullStringBox1 ; <class 'str'>, ",NonNullStringBox1,D:\Testing\graphql-python\graphql-core\tests\core_validation\test_overlapping_fields_can_be_merged.py,GraphQLInterfaceType,2,,NonNullStringBox1 ; <class 'str'>
2158,GraphQLObjectType,"NonNullStringBox1Impl ; <class 'str'>, ",NonNullStringBox1Impl,D:\Testing\graphql-python\graphql-core\tests\core_validation\test_overlapping_fields_can_be_merged.py,GraphQLObjectType,2,,NonNullStringBox1Impl ; <class 'str'>
2159,GraphQLInterfaceType,"NonNullStringBox2 ; <class 'str'>, ",NonNullStringBox2,D:\Testing\graphql-python\graphql-core\tests\core_validation\test_overlapping_fields_can_be_merged.py,GraphQLInterfaceType,2,,NonNullStringBox2 ; <class 'str'>
2160,GraphQLObjectType,"NonNullStringBox2Impl ; <class 'str'>, ",NonNullStringBox2Impl,D:\Testing\graphql-python\graphql-core\tests\core_validation\test_overlapping_fields_can_be_merged.py,GraphQLObjectType,2,,NonNullStringBox2Impl ; <class 'str'>
2161,GraphQLObjectType,"Connection ; <class 'str'>, ",Connection,D:\Testing\graphql-python\graphql-core\tests\core_validation\test_overlapping_fields_can_be_merged.py,GraphQLObjectType,2,,Connection ; <class 'str'>
2163,GraphQLInterfaceType,"Being ; <class 'str'>, ",Being,D:\Testing\graphql-python\graphql-core\tests\core_validation\utils.py,GraphQLInterfaceType,2,,Being ; <class 'str'>
2164,GraphQLInterfaceType,"Pet ; <class 'str'>, ",Pet,D:\Testing\graphql-python\graphql-core\tests\core_validation\utils.py,GraphQLInterfaceType,2,,Pet ; <class 'str'>
2165,GraphQLInterfaceType,"Canine ; <class 'str'>, ",Canine,D:\Testing\graphql-python\graphql-core\tests\core_validation\utils.py,GraphQLInterfaceType,2,,Canine ; <class 'str'>
2166,GraphQLEnumType,"DogCommand ; <class 'str'>, ",DogCommand,D:\Testing\graphql-python\graphql-core\tests\core_validation\utils.py,GraphQLEnumType,2,,DogCommand ; <class 'str'>
2167,GraphQLObjectType,"Dog ; <class 'str'>, ",Dog,D:\Testing\graphql-python\graphql-core\tests\core_validation\utils.py,GraphQLObjectType,2,,Dog ; <class 'str'>
2168,GraphQLObjectType,"Cat ; <class 'str'>, ",Cat,D:\Testing\graphql-python\graphql-core\tests\core_validation\utils.py,GraphQLObjectType,2,,Cat ; <class 'str'>
2169,GraphQLUnionType,"CatOrDog ; <class 'str'>, List_value ; List",CatOrDog,D:\Testing\graphql-python\graphql-core\tests\core_validation\utils.py,GraphQLUnionType,2,, List_value ; List CatOrDog ; <class 'str'>
2170,GraphQLInterfaceType,"Intelligent ; <class 'str'>, ",Intelligent,D:\Testing\graphql-python\graphql-core\tests\core_validation\utils.py,GraphQLInterfaceType,2,,Intelligent ; <class 'str'>
2173,GraphQLUnionType,"DogOrHuman ; <class 'str'>, List_value ; List",DogOrHuman,D:\Testing\graphql-python\graphql-core\tests\core_validation\utils.py,GraphQLUnionType,2,, List_value ; List DogOrHuman ; <class 'str'>
2174,GraphQLUnionType,"HumanOrAlien ; <class 'str'>, List_value ; List",HumanOrAlien,D:\Testing\graphql-python\graphql-core\tests\core_validation\utils.py,GraphQLUnionType,2,, List_value ; List HumanOrAlien ; <class 'str'>
2175,GraphQLEnumType,"FurColor ; <class 'str'>, ",FurColor,D:\Testing\graphql-python\graphql-core\tests\core_validation\utils.py,GraphQLEnumType,2,,FurColor ; <class 'str'>
2176,GraphQLInputObjectType,"ComplexInput ; <class 'str'>, ",ComplexInput,D:\Testing\graphql-python\graphql-core\tests\core_validation\utils.py,GraphQLInputObjectType,2,,ComplexInput ; <class 'str'>
2177,GraphQLObjectType,"ComplicatedArgs ; <class 'str'>, ",ComplicatedArgs,D:\Testing\graphql-python\graphql-core\tests\core_validation\utils.py,GraphQLObjectType,2,,ComplicatedArgs ; <class 'str'>
2178,GraphQLObjectType,"QueryRoot ; <class 'str'>, ",QueryRoot,D:\Testing\graphql-python\graphql-core\tests\core_validation\utils.py,GraphQLObjectType,2,,QueryRoot ; <class 'str'>
2180,namedtuple,"User ; <class 'str'>, List_value ; List",User,D:\Testing\graphql-python\graphql-relay-py\tests\connection\test_connection.py,namedtuple,2,, List_value ; List User ; <class 'str'>
2187,namedtuple,"User ; <class 'str'>, List_value ; List",User,D:\Testing\graphql-python\graphql-relay-py\tests\node\test_global.py,namedtuple,2,, List_value ; List User ; <class 'str'>
2188,namedtuple,"Photo ; <class 'str'>, List_value ; List",Photo,D:\Testing\graphql-python\graphql-relay-py\tests\node\test_global.py,namedtuple,2,, List_value ; List Photo ; <class 'str'>
2189,node_definitions,"get_node ; <class 'str'>, get_node_type ; <class 'str'>",_node_definitions,D:\Testing\graphql-python\graphql-relay-py\tests\node\test_global.py,node_definitions,2,, get_node_type ; <class 'str'> get_node ; <class 'str'>
2195,namedtuple,"User ; <class 'str'>, List_value ; List",User,D:\Testing\graphql-python\graphql-relay-py\tests\node\test_plural.py,namedtuple,2,, List_value ; List User ; <class 'str'>
2214,set,"0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ.,-_:@  ; <class 'str'>",ASCII_ALLOWED_IN_USERNAME,D:\Testing\gratipay\gratipay.com\gratipay\models\participant.py,set,2,,-_:@  ; <class 'str'> 0123456789abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ.
2216,hasattr,"sys ; <class 'str'>, pypy_version_info ; <class 'str'>",is_pypy,D:\Testing\gratipay\gratipay.com\vendor\virtualenv-12.0.7.py,hasattr,2,, pypy_version_info ; <class 'str'> sys ; <class 'str'>
2217,getattr,"sys ; <class 'str'>, abiflags ; <class 'str'>,  ; <class 'str'>",abiflags,D:\Testing\gratipay\gratipay.com\vendor\virtualenv-12.0.7.py,getattr,3,,  ; <class 'str'>  abiflags ; <class 'str'> sys ; <class 'str'>
2232,SQLAlchemyUserDatastore,"db ; <class 'str'>, User ; <class 'str'>, Role ; <class 'str'>",user_datastore,D:\Testing\graup\flask-restless-security\models.py,SQLAlchemyUserDatastore,3,, Role ; <class 'str'>  User ; <class 'str'> db ; <class 'str'>
2246,run,"setup ; <class 'str'>, ",,D:\Testing\graycatlabs\PyBBIO\examples\fade.py,run,2,,setup ; <class 'str'>
2247,run,"setup ; <class 'str'>, loop ; <class 'str'>",,D:\Testing\graycatlabs\PyBBIO\examples\fade.py,run,2,, loop ; <class 'str'> setup ; <class 'str'>
2248,LiquidCrystal,"RS_PIN ; <class 'str'>, RW_PIN ; <class 'str'>, EN_PIN ; <class 'str'>, D4_PIN ; <class 'str'>, D5_PIN ; <class 'str'>, D6_PIN ; <class 'str'>, D7_PIN ; <class 'str'>",lcd,D:\Testing\graycatlabs\PyBBIO\examples\LiquidCrystal_glyphs.py,LiquidCrystal,7,, D7_PIN ; <class 'str'>  D6_PIN ; <class 'str'>  D5_PIN ; <class 'str'>  D4_PIN ; <class 'str'>  EN_PIN ; <class 'str'>  RW_PIN ; <class 'str'> RS_PIN ; <class 'str'>
2249,run,"setup ; <class 'str'>, ",,D:\Testing\graycatlabs\PyBBIO\examples\LiquidCrystal_glyphs.py,run,2,,setup ; <class 'str'>
2250,run,"setup ; <class 'str'>, loop ; <class 'str'>",,D:\Testing\graycatlabs\PyBBIO\examples\LiquidCrystal_glyphs.py,run,2,, loop ; <class 'str'> setup ; <class 'str'>
2251,PhantStream,"public_key ; <class 'str'>, private_key ; <class 'str'>",p,D:\Testing\graycatlabs\PyBBIO\examples\phant_test.py,PhantStream,2,, private_key ; <class 'str'> public_key ; <class 'str'>
2252,run,"setup ; <class 'str'>, ",,D:\Testing\graycatlabs\PyBBIO\examples\phant_test.py,run,2,,setup ; <class 'str'>
2253,run,"setup ; <class 'str'>, loop ; <class 'str'>",,D:\Testing\graycatlabs\PyBBIO\examples\phant_test.py,run,2,, loop ; <class 'str'> setup ; <class 'str'>
2255,run,"setup ; <class 'str'>, ",,D:\Testing\graycatlabs\PyBBIO\examples\Servo_sweep.py,run,2,,setup ; <class 'str'>
2256,run,"setup ; <class 'str'>, loop ; <class 'str'>",,D:\Testing\graycatlabs\PyBBIO\examples\Servo_sweep.py,run,2,, loop ; <class 'str'> setup ; <class 'str'>
2269,"autofixture,register","TestModel ; <class 'str'>, CustomTestModelFixture ; <class 'str'>",,D:\Testing\gregmuellegger\django-autofixture\autofixture_tests\appconfig_test\autofixtures.py,register,2,autofixture, CustomTestModelFixture ; <class 'str'> TestModel ; <class 'str'>
2270,getattr,"settings ; <class 'str'>, DEBUG_TOOLBAR_CONFIG ; <class 'str'>, ",DEBUG_TOOLBAR_CONFIG,D:\Testing\gregmuellegger\django-debug-toolbar-autoreload\debug_toolbar_autoreload\conf.py,getattr,3,, DEBUG_TOOLBAR_CONFIG ; <class 'str'> settings ; <class 'str'>
2275,"sys,path,insert","0 ; <class 'int'>, parent ; <class 'str'>",,D:\Testing\gregmuellegger\django-floppyforms\runtests.py,insert,2,sys, parent ; <class 'str'> 0 ; <class 'int'>
2279,patterns," ; <class 'str'>, , ",urlpatterns,D:\Testing\gregmuellegger\django-mobile\django_mobile_tests\urls.py,patterns,3,, ; <class 'str'>
2284,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\gregmuellegger\django-websocket\django_websocket_tests\manage.py,insert,2,sys,0 ; <class 'int'>
2285,"sys,path,insert","0 ; <class 'int'>, test_dir ; <class 'str'>",,D:\Testing\gregmuellegger\django-websocket\django_websocket_tests\runtests.py,insert,2,sys, test_dir ; <class 'str'> 0 ; <class 'int'>
2286,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\gregmuellegger\django-websocket\examples\settings.py,insert,2,sys,0 ; <class 'int'>
2287,patterns," ; <class 'str'>, , ",urlpatterns,D:\Testing\gregmuellegger\django-websocket\examples\urls.py,patterns,3,, ; <class 'str'>
